,declarationDate,fyDeclared
34581,2003-08-23T16:30:00.000Z,2003
34582,2003-09-23T00:00:00.000Z,2003
34583,2003-09-23T00:00:00.000Z,2003
34584,2003-08-23T16:30:00.000Z,2003
34585,2003-08-23T16:30:00.000Z,2003
34586,2003-09-23T00:00:00.000Z,2003
34587,2004-01-15T00:00:00.000Z,2004
34588,2004-01-15T00:00:00.000Z,2004
34589,2004-01-15T00:00:00.000Z,2004
34590,2004-01-15T00:00:00.000Z,2004
34591,2004-01-15T00:00:00.000Z,2004
34592,2004-01-15T00:00:00.000Z,2004
34593,2004-01-15T00:00:00.000Z,2004
34594,2004-01-15T00:00:00.000Z,2004
34595,2004-01-15T00:00:00.000Z,2004
34596,2004-01-15T00:00:00.000Z,2004
34597,2004-01-15T00:00:00.000Z,2004
34598,2004-01-15T00:00:00.000Z,2004
34599,2004-01-15T00:00:00.000Z,2004
34600,2004-01-15T00:00:00.000Z,2004
34601,2004-01-15T00:00:00.000Z,2004
34602,2004-01-15T00:00:00.000Z,2004
34603,2004-01-15T00:00:00.000Z,2004
34604,2004-04-02T15:20:00.000Z,2004
34605,2005-01-11T19:47:00.000Z,2005
34606,2005-01-11T19:47:00.000Z,2005
34607,2005-01-11T19:47:00.000Z,2005
34608,2005-01-11T19:47:00.000Z,2005
34609,2004-01-15T00:00:00.000Z,2004
34610,2004-03-03T14:00:00.000Z,2004
34611,2004-04-02T15:20:00.000Z,2004
34612,2005-01-11T19:47:00.000Z,2005
34613,2005-01-11T19:47:00.000Z,2005
34614,2005-01-11T19:47:00.000Z,2005
34615,2005-01-11T19:47:00.000Z,2005
34616,2004-04-02T15:20:00.000Z,2004
34617,2004-01-26T00:00:00.000Z,2004
34618,2005-01-11T19:47:00.000Z,2005
34619,2005-01-11T19:47:00.000Z,2005
34620,2005-01-11T19:47:00.000Z,2005
34621,2005-01-11T19:47:00.000Z,2005
34622,2004-04-02T15:20:00.000Z,2004
34623,2004-01-26T00:00:00.000Z,2004
34624,2005-01-11T19:47:00.000Z,2005
34625,2005-01-11T19:47:00.000Z,2005
34626,2005-01-11T19:47:00.000Z,2005
34627,2005-01-11T19:47:00.000Z,2005
34628,2004-01-26T00:00:00.000Z,2004
34629,2005-01-11T19:47:00.000Z,2005
34630,2005-01-11T19:47:00.000Z,2005
34631,2004-01-15T00:00:00.000Z,2004
34632,2005-01-11T19:47:00.000Z,2005
34633,2005-01-11T19:47:00.000Z,2005
34634,2004-01-26T00:00:00.000Z,2004
34635,2004-01-15T00:00:00.000Z,2004
34636,2005-01-11T19:47:00.000Z,2005
34637,2004-04-02T15:20:00.000Z,2004
34638,2005-01-11T19:47:00.000Z,2005
34639,2004-01-15T00:00:00.000Z,2004
34640,2005-01-11T19:47:00.000Z,2005
34641,2005-01-11T19:47:00.000Z,2005
34642,2004-01-15T00:00:00.000Z,2004
34643,2005-01-11T19:47:00.000Z,2005
34644,2004-04-02T15:20:00.000Z,2004
34645,2004-01-15T00:00:00.000Z,2004
34646,2005-01-11T19:47:00.000Z,2005
34647,2004-04-02T15:20:00.000Z,2004
34648,2005-01-11T19:47:00.000Z,2005
34649,2005-01-11T19:47:00.000Z,2005
34650,2005-01-11T19:47:00.000Z,2005
34651,2004-03-03T14:00:00.000Z,2004
34652,2005-01-11T19:47:00.000Z,2005
34653,2004-01-15T00:00:00.000Z,2004
34654,2005-01-11T19:47:00.000Z,2005
34655,2004-01-26T00:00:00.000Z,2004
34656,2004-04-02T15:20:00.000Z,2004
34657,2005-01-11T19:47:00.000Z,2005
34658,2005-01-11T19:47:00.000Z,2005
34659,2005-01-11T19:47:00.000Z,2005
34660,2005-01-11T19:47:00.000Z,2005
34661,2004-01-15T00:00:00.000Z,2004
34662,2005-01-11T19:47:00.000Z,2005
34663,2004-03-03T14:00:00.000Z,2004
34664,2005-01-11T19:47:00.000Z,2005
34665,2005-01-11T19:47:00.000Z,2005
34666,2005-01-11T19:47:00.000Z,2005
34667,2004-01-26T00:00:00.000Z,2004
34668,2005-01-11T19:47:00.000Z,2005
34669,2005-01-11T19:47:00.000Z,2005
34670,2004-01-26T00:00:00.000Z,2004
34671,2005-01-11T19:47:00.000Z,2005
34672,2005-01-11T19:47:00.000Z,2005
34673,2004-01-15T00:00:00.000Z,2004
34674,2004-03-03T14:00:00.000Z,2004
34675,2005-01-11T19:47:00.000Z,2005
34676,2004-04-02T15:20:00.000Z,2004
34677,2005-01-11T19:47:00.000Z,2005
34678,2005-01-11T19:47:00.000Z,2005
34679,2004-01-15T00:00:00.000Z,2004
34680,2004-04-02T15:20:00.000Z,2004
34681,2005-01-11T19:47:00.000Z,2005
34682,2005-01-11T19:47:00.000Z,2005
34683,2005-01-11T19:47:00.000Z,2005
34684,2005-01-11T19:47:00.000Z,2005
34685,2005-01-11T19:47:00.000Z,2005
34686,2005-01-11T19:47:00.000Z,2005
34687,2005-01-11T19:47:00.000Z,2005
34688,2005-01-11T19:47:00.000Z,2005
34689,2005-01-11T19:47:00.000Z,2005
34690,2005-01-11T19:47:00.000Z,2005
34691,2005-01-11T19:47:00.000Z,2005
34692,2005-01-11T19:47:00.000Z,2005
34693,2005-01-11T19:47:00.000Z,2005
34694,2005-01-11T19:47:00.000Z,2005
34695,2005-02-01T19:57:00.000Z,2005
34696,2005-01-11T19:47:00.000Z,2005
34697,2005-02-17T20:35:00.000Z,2005
34698,2005-01-11T19:47:00.000Z,2005
34699,2005-01-11T19:47:00.000Z,2005
34700,2005-02-01T19:57:00.000Z,2005
34701,2005-02-17T20:35:00.000Z,2005
34702,2005-01-11T19:47:00.000Z,2005
34703,2005-02-17T20:35:00.000Z,2005
34704,2005-02-01T19:57:00.000Z,2005
34705,2005-02-17T20:35:00.000Z,2005
34706,2005-02-17T20:35:00.000Z,2005
34707,2005-02-17T20:35:00.000Z,2005
34708,2005-02-01T19:57:00.000Z,2005
34709,2005-02-01T19:57:00.000Z,2005
34710,2005-02-17T20:35:00.000Z,2005
34711,2005-02-17T20:35:00.000Z,2005
34712,2005-01-11T19:47:00.000Z,2005
34713,2005-02-17T20:35:00.000Z,2005
34714,2005-02-17T20:35:00.000Z,2005
34715,2005-01-11T19:47:00.000Z,2005
34716,2005-02-17T20:35:00.000Z,2005
34717,2005-02-17T20:35:00.000Z,2005
34718,2005-02-17T20:35:00.000Z,2005
34719,2005-02-01T19:57:00.000Z,2005
34720,2005-01-11T19:47:00.000Z,2005
34721,2005-02-17T20:35:00.000Z,2005
34722,2005-02-17T20:35:00.000Z,2005
34723,2005-01-11T19:47:00.000Z,2005
34724,2005-02-17T20:35:00.000Z,2005
34725,2005-02-01T19:57:00.000Z,2005
34726,2005-02-17T20:35:00.000Z,2005
34727,2005-01-11T19:47:00.000Z,2005
34728,2005-02-01T19:57:00.000Z,2005
34729,2005-02-17T20:35:00.000Z,2005
34730,2005-02-17T20:35:00.000Z,2005
34731,2005-02-17T20:35:00.000Z,2005
34732,2005-02-17T20:35:00.000Z,2005
34733,2005-01-11T19:47:00.000Z,2005
34734,2005-02-01T19:57:00.000Z,2005
34735,2005-02-17T20:35:00.000Z,2005
34736,2005-02-17T20:35:00.000Z,2005
34737,2005-02-17T20:35:00.000Z,2005
34738,2005-01-11T19:47:00.000Z,2005
34739,2005-02-17T20:35:00.000Z,2005
34740,2005-02-17T20:35:00.000Z,2005
34741,2005-01-11T19:47:00.000Z,2005
34742,2005-02-17T20:35:00.000Z,2005
34743,2005-02-17T20:35:00.000Z,2005
34744,2005-02-01T19:57:00.000Z,2005
34745,2005-02-17T20:35:00.000Z,2005
34746,2005-02-17T20:35:00.000Z,2005
34747,2005-02-01T19:57:00.000Z,2005
34748,2005-01-11T19:47:00.000Z,2005
34749,2005-02-17T20:35:00.000Z,2005
34750,2005-02-01T19:57:00.000Z,2005
34751,2005-02-23T17:27:00.000Z,2005
34752,2005-02-17T20:35:00.000Z,2005
34753,2005-02-01T19:57:00.000Z,2005
34754,2005-01-11T19:47:00.000Z,2005
34755,2005-02-17T20:35:00.000Z,2005
34756,2005-02-01T19:57:00.000Z,2005
34757,2005-02-17T20:35:00.000Z,2005
34758,2005-02-17T20:35:00.000Z,2005
34759,2005-02-01T19:57:00.000Z,2005
34760,2005-02-23T17:27:00.000Z,2005
34761,2005-02-17T20:35:00.000Z,2005
34762,2005-02-17T20:35:00.000Z,2005
34763,2005-02-17T20:35:00.000Z,2005
34764,2005-02-17T20:35:00.000Z,2005
34765,2005-01-11T19:47:00.000Z,2005
34766,2005-02-17T20:35:00.000Z,2005
34767,2005-02-17T20:35:00.000Z,2005
34768,2005-01-11T19:47:00.000Z,2005
34769,2005-02-01T19:57:00.000Z,2005
34770,2005-02-17T20:35:00.000Z,2005
34771,2005-02-23T17:27:00.000Z,2005
34772,2005-02-23T17:27:00.000Z,2005
34773,2005-02-23T17:27:00.000Z,2005
34774,2005-02-23T17:27:00.000Z,2005
34775,2005-02-23T17:27:00.000Z,2005
34776,2005-02-23T17:27:00.000Z,2005
34777,2005-02-23T17:27:00.000Z,2005
34778,2005-03-14T16:55:00.000Z,2005
34779,2005-02-23T17:27:00.000Z,2005
34780,2005-03-14T16:55:00.000Z,2005
34781,2005-02-23T17:27:00.000Z,2005
34782,2005-02-23T17:27:00.000Z,2005
34783,2005-02-23T17:27:00.000Z,2005
34784,2005-02-23T17:27:00.000Z,2005
34785,2005-02-23T17:27:00.000Z,2005
34786,2005-02-23T17:27:00.000Z,2005
34787,2005-03-14T16:55:00.000Z,2005
34788,2005-03-14T16:55:00.000Z,2005
34789,2005-04-01T12:01:00.000Z,2005
34790,2005-03-30T16:11:00.000Z,2005
34791,2005-03-30T16:11:00.000Z,2005
34792,2005-04-21T18:24:00.000Z,2005
34793,2005-03-30T16:11:00.000Z,2005
34794,2005-03-14T16:55:00.000Z,2005
34795,2005-03-14T16:55:00.000Z,2005
34796,2005-03-30T16:11:00.000Z,2005
34797,2005-03-30T16:11:00.000Z,2005
34798,2005-04-28T00:00:00.000Z,2005
34799,2005-03-14T16:55:00.000Z,2005
34800,2005-03-14T16:55:00.000Z,2005
34801,2005-04-01T12:01:00.000Z,2005
34802,2005-03-14T16:55:00.000Z,2005
34803,2005-04-01T12:01:00.000Z,2005
34804,2005-03-30T16:11:00.000Z,2005
34805,2005-08-27T19:40:00.000Z,2005
34806,2005-08-27T19:40:00.000Z,2005
34807,2005-08-27T19:40:00.000Z,2005
34808,2005-08-27T19:40:00.000Z,2005
34809,2005-04-01T12:01:00.000Z,2005
34810,2005-08-27T19:40:00.000Z,2005
34811,2005-08-27T19:40:00.000Z,2005
34812,2005-08-27T19:40:00.000Z,2005
34813,2005-03-14T16:55:00.000Z,2005
34814,2005-04-01T12:01:00.000Z,2005
34815,2005-08-27T19:40:00.000Z,2005
34816,2005-08-27T19:40:00.000Z,2005
34817,2005-03-30T16:11:00.000Z,2005
34818,2005-03-14T16:55:00.000Z,2005
34819,2005-08-27T19:40:00.000Z,2005
34820,2005-04-01T12:01:00.000Z,2005
34821,2005-08-27T19:40:00.000Z,2005
34822,2005-08-27T19:40:00.000Z,2005
34823,2005-03-30T16:11:00.000Z,2005
34824,2005-03-30T16:11:00.000Z,2005
34825,2005-03-30T16:11:00.000Z,2005
34826,2005-08-27T19:40:00.000Z,2005
34827,2005-04-28T00:00:00.000Z,2005
34828,2005-08-27T19:40:00.000Z,2005
34829,2005-08-27T19:40:00.000Z,2005
34830,2005-03-30T16:11:00.000Z,2005
34831,2005-08-27T19:40:00.000Z,2005
34832,2005-08-27T19:40:00.000Z,2005
34833,2005-04-28T00:00:00.000Z,2005
34834,2005-03-14T16:55:00.000Z,2005
34835,2005-03-30T16:11:00.000Z,2005
34836,2005-08-27T19:40:00.000Z,2005
34837,2005-08-27T19:40:00.000Z,2005
34838,2005-03-30T16:11:00.000Z,2005
34839,2005-03-14T16:55:00.000Z,2005
34840,2005-04-28T00:00:00.000Z,2005
34841,2005-04-01T12:01:00.000Z,2005
34842,2005-08-27T19:40:00.000Z,2005
34843,2005-08-27T19:40:00.000Z,2005
34844,2005-03-30T16:11:00.000Z,2005
34845,2005-04-28T00:00:00.000Z,2005
34846,2005-08-27T19:40:00.000Z,2005
34847,2005-04-01T12:01:00.000Z,2005
34848,2005-08-27T19:40:00.000Z,2005
34849,2005-08-27T19:40:00.000Z,2005
34850,2005-04-21T18:24:00.000Z,2005
34851,2005-08-27T19:40:00.000Z,2005
34852,2005-03-14T16:55:00.000Z,2005
34853,2005-04-01T12:01:00.000Z,2005
34854,2005-08-27T19:40:00.000Z,2005
34855,2005-03-14T16:55:00.000Z,2005
34856,2005-08-27T19:40:00.000Z,2005
34857,2005-04-21T18:24:00.000Z,2005
34858,2005-08-27T19:40:00.000Z,2005
34859,2005-08-27T19:40:00.000Z,2005
34860,2005-08-27T19:40:00.000Z,2005
34861,2005-08-27T19:40:00.000Z,2005
34862,2005-08-27T19:40:00.000Z,2005
34863,2005-08-27T19:40:00.000Z,2005
34864,2005-08-27T19:40:00.000Z,2005
34865,2005-08-27T19:40:00.000Z,2005
34866,2005-08-27T19:40:00.000Z,2005
34867,2005-08-27T19:40:00.000Z,2005
34868,2005-08-27T19:40:00.000Z,2005
34869,2005-08-27T19:40:00.000Z,2005
34870,2005-08-27T19:40:00.000Z,2005
34871,2005-08-27T19:40:00.000Z,2005
34872,2005-08-27T19:40:00.000Z,2005
34873,2005-08-27T19:40:00.000Z,2005
34874,2005-08-27T19:40:00.000Z,2005
34875,2005-08-27T19:40:00.000Z,2005
34876,2005-08-28T11:10:00.000Z,2005
34877,2005-08-27T19:40:00.000Z,2005
34878,2005-08-27T19:40:00.000Z,2005
34879,2005-09-02T00:00:00.000Z,2005
34880,2005-08-27T19:40:00.000Z,2005
34881,2005-08-28T11:10:00.000Z,2005
34882,2005-08-27T19:40:00.000Z,2005
34883,2005-08-27T19:40:00.000Z,2005
34884,2005-08-27T19:40:00.000Z,2005
34885,2005-08-28T18:53:00.000Z,2005
34886,2005-09-02T00:00:00.000Z,2005
34887,2005-08-27T19:40:00.000Z,2005
34888,2005-09-02T00:00:00.000Z,2005
34889,2005-09-02T00:00:00.000Z,2005
34890,2005-08-27T19:40:00.000Z,2005
34891,2005-08-27T19:40:00.000Z,2005
34892,2005-08-28T11:10:00.000Z,2005
34893,2005-09-02T00:00:00.000Z,2005
34894,2005-09-02T00:00:00.000Z,2005
34895,2005-09-02T00:00:00.000Z,2005
34896,2005-08-27T19:40:00.000Z,2005
34897,2005-08-27T19:40:00.000Z,2005
34898,2005-08-28T11:10:00.000Z,2005
34899,2005-09-02T00:00:00.000Z,2005
34900,2005-09-02T00:00:00.000Z,2005
34901,2005-09-02T00:00:00.000Z,2005
34902,2005-08-27T19:40:00.000Z,2005
34903,2005-08-28T11:10:00.000Z,2005
34904,2005-09-02T00:00:00.000Z,2005
34905,2005-09-02T00:00:00.000Z,2005
34906,2005-09-02T00:00:00.000Z,2005
34907,2005-09-02T00:00:00.000Z,2005
34908,2005-09-02T00:00:00.000Z,2005
34909,2005-08-27T19:40:00.000Z,2005
34910,2005-08-27T19:40:00.000Z,2005
34911,2005-08-28T18:53:00.000Z,2005
34912,2005-09-02T00:00:00.000Z,2005
34913,2005-09-02T00:00:00.000Z,2005
34914,2005-09-02T00:00:00.000Z,2005
34915,2005-08-28T11:10:00.000Z,2005
34916,2005-08-27T19:40:00.000Z,2005
34917,2005-09-02T00:00:00.000Z,2005
34918,2005-08-28T18:53:00.000Z,2005
34919,2005-09-02T00:00:00.000Z,2005
34920,2005-09-02T00:00:00.000Z,2005
34921,2005-08-28T18:53:00.000Z,2005
34922,2005-08-28T11:10:00.000Z,2005
34923,2005-09-02T00:00:00.000Z,2005
34924,2005-09-02T00:00:00.000Z,2005
34925,2005-09-02T00:00:00.000Z,2005
34926,2005-08-27T19:40:00.000Z,2005
34927,2005-08-28T11:10:00.000Z,2005
34928,2005-09-02T00:00:00.000Z,2005
34929,2005-08-27T19:40:00.000Z,2005
34930,2005-08-28T18:53:00.000Z,2005
34931,2005-09-02T00:00:00.000Z,2005
34932,2005-08-27T19:40:00.000Z,2005
34933,2005-09-02T00:00:00.000Z,2005
34934,2005-08-28T11:10:00.000Z,2005
34935,2005-09-02T00:00:00.000Z,2005
34936,2005-09-02T00:00:00.000Z,2005
34937,2005-09-02T00:00:00.000Z,2005
34938,2005-09-02T00:00:00.000Z,2005
34939,2005-08-28T18:53:00.000Z,2005
34940,2005-09-02T00:00:00.000Z,2005
34941,2005-08-28T11:10:00.000Z,2005
34942,2005-09-02T00:00:00.000Z,2005
34943,2005-08-28T11:10:00.000Z,2005
34944,2005-09-02T00:00:00.000Z,2005
34945,2005-09-02T00:00:00.000Z,2005
34946,2005-09-02T00:00:00.000Z,2005
34947,2005-09-02T00:00:00.000Z,2005
34948,2005-09-02T00:00:00.000Z,2005
34949,2005-09-02T00:00:00.000Z,2005
34950,2005-09-02T00:00:00.000Z,2005
34951,2005-09-02T00:00:00.000Z,2005
34952,2005-09-02T00:00:00.000Z,2005
34953,2005-09-02T00:00:00.000Z,2005
34954,2005-09-02T00:00:00.000Z,2005
34955,2005-09-02T00:00:00.000Z,2005
34956,2005-09-02T00:00:00.000Z,2005
34957,2005-09-02T00:00:00.000Z,2005
34958,2005-09-02T00:00:00.000Z,2005
34959,2005-09-02T00:00:00.000Z,2005
34960,2005-09-02T00:00:00.000Z,2005
34961,2005-09-02T00:00:00.000Z,2005
34962,2005-09-02T00:00:00.000Z,2005
34963,2005-09-02T00:00:00.000Z,2005
34964,2005-09-02T00:00:00.000Z,2005
34965,2005-09-02T12:51:00.000Z,2005
34966,2005-09-02T12:51:00.000Z,2005
34967,2005-09-02T00:00:00.000Z,2005
34968,2005-09-02T12:51:00.000Z,2005
34969,2005-09-02T12:51:00.000Z,2005
34970,2005-09-02T12:51:00.000Z,2005
34971,2005-09-02T12:51:00.000Z,2005
34972,2005-09-02T12:51:00.000Z,2005
34973,2005-09-02T00:00:00.000Z,2005
34974,2005-09-02T00:00:00.000Z,2005
34975,2005-09-02T00:00:00.000Z,2005
34976,2005-09-02T12:51:00.000Z,2005
34977,2005-09-02T12:51:00.000Z,2005
34978,2005-09-02T12:51:00.000Z,2005
34979,2005-09-02T12:51:00.000Z,2005
34980,2005-09-02T00:00:00.000Z,2005
34981,2005-09-02T12:51:00.000Z,2005
34982,2005-09-02T12:51:00.000Z,2005
34983,2005-09-02T12:51:00.000Z,2005
34984,2005-09-02T00:00:00.000Z,2005
34985,2005-09-02T00:00:00.000Z,2005
34986,2005-09-02T12:51:00.000Z,2005
34987,2005-09-02T12:51:00.000Z,2005
34988,2005-09-02T00:00:00.000Z,2005
34989,2005-09-02T12:51:00.000Z,2005
34990,2005-09-02T00:00:00.000Z,2005
34991,2005-09-02T12:51:00.000Z,2005
34992,2005-09-02T12:51:00.000Z,2005
34993,2005-09-02T00:00:00.000Z,2005
34994,2005-09-02T00:00:00.000Z,2005
34995,2005-09-02T12:51:00.000Z,2005
34996,2005-09-02T12:51:00.000Z,2005
34997,2005-09-02T12:51:00.000Z,2005
34998,2005-09-02T12:51:00.000Z,2005
34999,2005-09-02T00:00:00.000Z,2005
35000,2005-09-02T00:00:00.000Z,2005
35001,2005-09-02T12:51:00.000Z,2005
35002,2005-09-02T12:51:00.000Z,2005
35003,2005-09-02T00:00:00.000Z,2005
35004,2005-09-02T00:00:00.000Z,2005
35005,2005-09-02T12:51:00.000Z,2005
35006,2005-09-02T12:51:00.000Z,2005
35007,2005-09-02T12:51:00.000Z,2005
35008,2005-09-02T12:51:00.000Z,2005
35009,2005-09-02T12:51:00.000Z,2005
35010,2005-09-02T12:51:00.000Z,2005
35011,2005-09-02T00:00:00.000Z,2005
35012,2005-09-02T12:51:00.000Z,2005
35013,2005-09-02T12:51:00.000Z,2005
35014,2005-09-02T00:00:00.000Z,2005
35015,2005-09-02T12:51:00.000Z,2005
35016,2005-09-02T12:51:00.000Z,2005
35017,2005-09-02T12:51:00.000Z,2005
35018,2005-09-02T00:00:00.000Z,2005
35019,2005-09-02T12:51:00.000Z,2005
35020,2005-09-02T00:00:00.000Z,2005
35021,2005-09-02T12:51:00.000Z,2005
35022,2005-09-02T00:00:00.000Z,2005
35023,2005-09-02T12:51:00.000Z,2005
35024,2005-09-02T12:51:00.000Z,2005
35025,2005-09-02T12:51:00.000Z,2005
35026,2005-09-02T00:00:00.000Z,2005
35027,2005-09-02T12:51:00.000Z,2005
35028,2005-09-02T12:51:00.000Z,2005
35029,2005-09-02T12:51:00.000Z,2005
35030,2005-09-02T12:51:00.000Z,2005
35031,2005-09-02T12:51:00.000Z,2005
35032,2005-09-02T12:51:00.000Z,2005
35033,2005-09-02T12:51:00.000Z,2005
35034,2005-09-02T12:51:00.000Z,2005
35035,2005-09-02T12:51:00.000Z,2005
35036,2005-09-02T12:51:00.000Z,2005
35037,2005-09-02T12:51:00.000Z,2005
35038,2005-09-02T12:51:00.000Z,2005
35039,2005-09-02T12:51:00.000Z,2005
35040,2005-09-02T12:51:00.000Z,2005
35041,2005-09-02T12:51:00.000Z,2005
35042,2005-09-02T12:51:00.000Z,2005
35043,2005-09-02T12:51:00.000Z,2005
35044,2005-09-02T12:51:00.000Z,2005
35045,2005-09-02T12:51:00.000Z,2005
35046,2005-09-02T12:51:00.000Z,2005
35047,2005-09-02T12:51:00.000Z,2005
35048,2005-09-02T12:51:00.000Z,2005
35049,2005-09-02T12:51:00.000Z,2005
35050,2005-09-02T12:51:00.000Z,2005
35051,2005-09-02T12:51:00.000Z,2005
35052,2005-09-02T12:51:00.000Z,2005
35053,2005-09-02T12:51:00.000Z,2005
35054,2005-09-02T12:51:00.000Z,2005
35055,2005-09-02T12:51:00.000Z,2005
35056,2005-09-02T12:51:00.000Z,2005
35057,2005-09-02T12:51:00.000Z,2005
35058,2005-09-02T12:51:00.000Z,2005
35059,2005-09-02T12:51:00.000Z,2005
35060,2005-09-02T12:51:00.000Z,2005
35061,2005-09-02T12:51:00.000Z,2005
35062,2005-09-02T12:51:00.000Z,2005
35063,2005-09-02T12:51:00.000Z,2005
35064,2005-09-02T12:51:00.000Z,2005
35065,2005-09-02T12:51:00.000Z,2005
35066,2005-09-02T12:51:00.000Z,2005
35067,2005-09-02T12:51:00.000Z,2005
35068,2005-09-02T12:51:00.000Z,2005
35069,2005-09-02T12:51:00.000Z,2005
35070,2005-09-02T12:51:00.000Z,2005
35071,2005-09-02T12:51:00.000Z,2005
35072,2005-09-02T12:51:00.000Z,2005
35073,2005-09-02T12:51:00.000Z,2005
35074,2005-09-02T12:51:00.000Z,2005
35075,2005-09-02T12:51:00.000Z,2005
35076,2005-09-02T12:51:00.000Z,2005
35077,2005-09-02T12:51:00.000Z,2005
35078,2005-09-02T12:51:00.000Z,2005
35079,2005-09-02T12:51:00.000Z,2005
35080,2005-09-02T12:51:00.000Z,2005
35081,2005-09-02T12:51:00.000Z,2005
35082,2005-09-02T12:51:00.000Z,2005
35083,2005-09-02T12:51:00.000Z,2005
35084,2005-09-02T12:51:00.000Z,2005
35085,2005-09-02T12:51:00.000Z,2005
35086,2005-09-02T12:51:00.000Z,2005
35087,2005-09-02T12:51:00.000Z,2005
35088,2005-09-02T12:51:00.000Z,2005
35089,2005-09-02T12:51:00.000Z,2005
35090,2005-09-02T12:51:00.000Z,2005
35091,2005-09-02T12:51:00.000Z,2005
35092,2005-09-02T12:51:00.000Z,2005
35093,2005-09-02T12:51:00.000Z,2005
35094,2005-09-02T12:51:00.000Z,2005
35095,2005-09-02T12:51:00.000Z,2005
35096,2005-09-02T12:51:00.000Z,2005
35097,2005-09-02T12:51:00.000Z,2005
35098,2005-09-02T12:51:00.000Z,2005
35099,2005-09-02T12:51:00.000Z,2005
35100,2005-09-02T12:51:00.000Z,2005
35101,2005-09-02T12:51:00.000Z,2005
35102,2005-09-02T12:51:00.000Z,2005
35103,2005-09-02T12:51:00.000Z,2005
35104,2005-09-02T12:51:00.000Z,2005
35105,2005-09-02T12:51:00.000Z,2005
35106,2005-09-02T12:51:00.000Z,2005
35107,2005-09-02T12:51:00.000Z,2005
35108,2005-09-02T12:51:00.000Z,2005
35109,2005-09-02T12:51:00.000Z,2005
35110,2005-09-02T12:51:00.000Z,2005
35111,2005-09-02T12:51:00.000Z,2005
35112,2005-09-02T12:51:00.000Z,2005
35113,2005-09-02T12:51:00.000Z,2005
35114,2005-09-02T12:51:00.000Z,2005
35115,2005-09-02T12:51:00.000Z,2005
35116,2005-09-02T12:51:00.000Z,2005
35117,2005-09-02T12:51:00.000Z,2005
35118,2005-09-02T12:51:00.000Z,2005
35119,2005-09-02T12:51:00.000Z,2005
35120,2005-09-02T12:51:00.000Z,2005
35121,2005-09-02T12:51:00.000Z,2005
35122,2005-09-02T12:51:00.000Z,2005
35123,2005-09-02T12:51:00.000Z,2005
35124,2005-09-02T12:51:00.000Z,2005
35125,2005-09-02T12:51:00.000Z,2005
35126,2005-09-02T12:51:00.000Z,2005
35127,2005-09-02T12:51:00.000Z,2005
35128,2005-09-02T12:51:00.000Z,2005
35129,2005-09-02T12:51:00.000Z,2005
35130,2005-09-02T12:51:00.000Z,2005
35131,2005-09-02T12:51:00.000Z,2005
35132,2005-09-02T12:51:00.000Z,2005
35133,2005-09-02T12:51:00.000Z,2005
35134,2005-09-02T12:51:00.000Z,2005
35135,2005-09-02T12:51:00.000Z,2005
35136,2005-09-02T12:51:00.000Z,2005
35137,2005-09-02T12:51:00.000Z,2005
35138,2005-09-02T12:51:00.000Z,2005
35139,2005-09-02T12:51:00.000Z,2005
35140,2005-09-02T12:51:00.000Z,2005
35141,2005-09-02T12:51:00.000Z,2005
35142,2005-09-02T12:51:00.000Z,2005
35143,2005-09-02T12:51:00.000Z,2005
35144,2005-09-02T12:51:00.000Z,2005
35145,2005-09-02T12:51:00.000Z,2005
35146,2005-09-02T12:51:00.000Z,2005
35147,2005-09-02T12:51:00.000Z,2005
35148,2005-09-02T12:51:00.000Z,2005
35149,2005-09-02T12:51:00.000Z,2005
35150,2005-09-02T12:51:00.000Z,2005
35151,2005-09-02T12:51:00.000Z,2005
35152,2005-09-02T12:51:00.000Z,2005
35153,2005-09-02T12:51:00.000Z,2005
35154,2005-09-02T12:51:00.000Z,2005
35155,2005-09-02T12:51:00.000Z,2005
35156,2005-09-02T12:51:00.000Z,2005
35157,2005-09-02T12:51:00.000Z,2005
35158,2005-09-02T12:51:00.000Z,2005
35159,2005-09-02T12:51:00.000Z,2005
35160,2005-09-02T12:51:00.000Z,2005
35161,2005-09-02T12:51:00.000Z,2005
35162,2005-09-02T12:51:00.000Z,2005
35163,2005-09-02T12:51:00.000Z,2005
35164,2005-09-02T12:51:00.000Z,2005
35165,2005-09-02T12:51:00.000Z,2005
35166,2005-09-02T12:51:00.000Z,2005
35167,2005-09-02T12:51:00.000Z,2005
35168,2005-09-02T12:51:00.000Z,2005
35169,2005-09-02T12:51:00.000Z,2005
35170,2005-09-02T12:51:00.000Z,2005
35171,2005-09-02T12:51:00.000Z,2005
35172,2005-09-02T12:51:00.000Z,2005
35173,2005-09-02T12:51:00.000Z,2005
35174,2005-09-02T12:51:00.000Z,2005
35175,2005-09-02T12:51:00.000Z,2005
35176,2005-09-02T12:51:00.000Z,2005
35177,2005-09-02T12:51:00.000Z,2005
35178,2005-09-02T12:51:00.000Z,2005
35179,2005-09-02T12:51:00.000Z,2005
35180,2005-09-02T12:51:00.000Z,2005
35181,2005-09-02T12:51:00.000Z,2005
35182,2005-09-02T12:51:00.000Z,2005
35183,2005-09-02T12:51:00.000Z,2005
35184,2005-09-02T12:51:00.000Z,2005
35185,2005-09-02T12:51:00.000Z,2005
35186,2005-09-02T12:51:00.000Z,2005
35187,2005-09-02T12:51:00.000Z,2005
35188,2005-09-02T12:51:00.000Z,2005
